sample_id,config,accurate,latency,cost,tree_cost,has_tree
multihop-19,B3,1.0,1.0791749954223633,0.007962499999999999,0.0,1
multihop-18,C2,0.0,1.7102289199829102,0.00011256,0.0,1
multihop-20,B3,0.0,0.8493659496307373,0.0063175,0.0,1
multihop-19,C2,1.0,1.570051670074463,0.00011174,0.0,1
multihop-21,B3,1.0,1.513063907623291,0.007595,0.0,1
multihop-22,B3,1.0,0.5338082313537598,0.0084875,0.0,1
multihop-20,C2,0.0,1.4626338481903076,0.00021175,0.0,1
multihop-21,C2,1.0,0.6341149806976318,8.745999999999999e-05,0.0,1
multihop-23,B3,1.0,1.0708999633789062,0.008175,0.0,1
multihop-24,B3,0.0,0.6171388626098633,0.008145000000000001,0.0,1
multihop-25,B3,1.0,1.1615839004516602,0.0072225,0.0,1
multihop-22,C2,0.0,2.1985669136047363,0.00012521,0.0,1
multihop-23,C2,1.0,1.0526330471038818,0.00023834,0.0,1
multihop-26,B3,0.0,2.55631422996521,0.0111675,0.0,1
multihop-24,C2,0.0,2.079188108444214,0.00018631000000000002,0.0,1
multihop-27,B3,1.0,1.6252810955047607,0.008584999999999999,0.0,1
multihop-25,C2,1.0,1.0077760219573975,0.00023835,0.0,1
multihop-28,B3,1.0,0.9779791831970215,0.00724,0.0,1
multihop-26,C2,1.0,1.8838880062103271,0.00030489,0.0,1
multihop-27,C2,0.0,1.210103988647461,0.00021535,0.0,1
multihop-29,B3,1.0,2.6687140464782715,0.0112675,0.0,1
multihop-30,B3,1.0,0.6118180751800537,0.0076825,0.0,1
multihop-31,B3,1.0,1.1455230712890625,0.0064025,0.0,1
multihop-32,B3,1.0,0.531959056854248,0.0090125,0.0,1
multihop-28,C2,1.0,2.749598979949951,0.00017383,0.0,1
multihop-33,B3,1.0,0.5077080726623535,0.008725,0.0,1
multihop-29,C2,1.0,2.1336848735809326,0.00025444,0.0,1
multihop-34,B3,1.0,2.1568949222564697,0.0079525,0.0,1
multihop-35,B3,1.0,1.7485849857330322,0.009705,0.0,1
multihop-30,C2,1.0,2.5231807231903076,0.00024554,0.0,1
multihop-36,B3,1.0,1.2251379489898682,0.0092525,0.0,1
multihop-31,C2,0.0,1.5495390892028809,8.538e-05,0.0,1
multihop-37,B3,1.0,1.5205659866333008,0.009569999999999999,0.0,1
multihop-32,C2,1.0,1.0008370876312256,0.00013508,0.0,1
multihop-38,B3,0.0,0.5470588207244873,0.0072075,0.0,1
multihop-39,B3,0.0,0.553339958190918,0.0094575,0.0,1
multihop-33,C2,0.0,1.646571159362793,0.00015219999999999999,0.0,1
multihop-34,C2,1.0,0.9699018001556396,9.393e-05,0.0,1
multihop-40,B3,1.0,2.502833127975464,0.007795000000000001,0.0,1
multihop-35,C2,0.0,2.1110029220581055,0.00016527000000000002,0.0,1
multihop-41,B3,1.0,1.870365858078003,0.010314999999999998,0.0,1
multihop-36,C2,0.0,1.3665590286254883,9.715e-05,0.0,1
multihop-42,B3,1.0,1.2321600914001465,0.006807499999999999,0.0,1
multihop-37,C2,0.0,1.9080829620361328,0.0003118,0.0,1
multihop-43,B3,1.0,2.1902379989624023,0.0101825,0.0,1
multihop-44,B3,1.0,0.4952690601348877,0.0093875,0.0,1
multihop-38,C2,0.0,1.4261929988861084,0.00012023,0.0,1
multihop-45,B3,1.0,0.5947039127349854,0.0093975,0.0,1
multihop-39,C2,0.0,2.2589049339294434,0.00031188,0.0,1
multihop-40,C2,0.0,0.49164581298828125,8.486e-05,0.0,1
multihop-46,B3,1.0,2.746938943862915,0.009955,0.0,1
multihop-41,C2,1.0,1.6736791133880615,0.00028963000000000003,0.0,1
multihop-47,B3,1.0,1.6839308738708496,0.0090475,0.0,1
multihop-42,C2,0.0,0.4173238277435303,8.538e-05,0.0,1
multihop-48,B3,0.0,0.7031240463256836,0.007315,0.0,1
multihop-43,C2,1.0,0.7945840358734131,8.947999999999999e-05,0.0,1
multihop-44,C2,0.0,0.20632410049438477,0.00019777,0.0,1
multihop-49,B3,0.0,0.5650761127471924,0.00954,0.0,1
multihop-45,C2,1.0,0.30980706214904785,0.0003436,0.0,1
multihop-50,B3,1.0,1.482269048690796,0.008635,0.0,1
multihop-46,C2,0.0,1.587447166442871,0.00013224,0.0,1
multihop-51,B3,1.0,1.331589937210083,0.0094025,0.0,1
multihop-47,C2,1.0,1.450483798980713,0.00016450000000000001,0.0,1
multihop-52,B3,1.0,1.7401299476623535,0.009245000000000001,0.0,1
multihop-48,C2,0.0,3.3900129795074463,0.00018257,0.0,1
multihop-53,B3,1.0,3.2154159545898438,0.010382500000000001,0.0,1
multihop-49,C2,0.0,2.2958850860595703,0.00028759,0.0,1
multihop-54,B3,1.0,1.6333909034729004,0.0101625,0.0,1
multihop-50,C2,0.0,1.2074601650238037,0.00022482,0.0,1
multihop-55,B3,0.0,1.7926130294799805,0.0106725,0.0,1
multihop-51,C2,1.0,1.4124479293823242,0.00014884,0.0,1
multihop-56,B3,1.0,0.5656740665435791,0.009572500000000001,0.0,1
multihop-52,C2,0.0,0.5431258678436279,9.162e-05,0.0,1
multihop-53,C2,1.0,0.49736595153808594,9.549000000000001e-05,0.0,1
multihop-57,B3,1.0,1.832326889038086,0.009585,0.0,1
multihop-54,C2,0.0,1.5731749534606934,0.00024053000000000003,0.0,1
multihop-58,B3,0.0,1.436112880706787,0.0079725,0.0,1
multihop-55,C2,0.0,1.193136215209961,0.00021628,0.0,1
multihop-56,C2,0.0,0.7030930519104004,9.451000000000002e-05,0.0,1
multihop-59,B3,1.0,2.7103209495544434,0.00798,0.0,1
multihop-60,B3,1.0,0.5880031585693359,0.008225000000000001,0.0,1
multihop-61,B3,1.0,0.5888059139251709,0.009652500000000001,0.0,1
multihop-57,C2,1.0,3.1419191360473633,0.00013062,0.0,1
multihop-62,B3,1.0,1.7542510032653809,0.0076425,0.0,1
multihop-58,C2,0.0,1.8404998779296875,0.00021504,0.0,1
multihop-63,B3,1.0,0.8035309314727783,0.00929,0.0,1
multihop-64,B3,1.0,0.541680097579956,0.0079475,0.0,1
multihop-65,B3,1.0,0.5674920082092285,0.008312499999999999,0.0,1
multihop-59,C2,0.0,1.8666040897369385,0.00015166,0.0,1
multihop-66,B3,1.0,0.5012049674987793,0.0078325,0.0,1
multihop-60,C2,1.0,0.8080151081085205,0.00018234000000000002,0.0,1
multihop-67,B3,1.0,0.7105960845947266,0.0082,0.0,1
multihop-61,C2,1.0,0.4080829620361328,0.00022226,0.0,1
multihop-62,C2,1.0,0.9161357879638672,9.028e-05,0.0,1
multihop-63,C2,1.0,0.24179673194885254,0.0002615,0.0,1
multihop-68,B3,1.0,1.6824111938476562,0.00699,0.0,1
multihop-64,C2,1.0,0.515160083770752,0.0001267,0.0,1
multihop-69,B3,1.0,1.3896000385284424,0.0088475,0.0,1
multihop-65,C2,1.0,1.823462963104248,0.00025196,0.0,1
multihop-70,B3,1.0,0.6273541450500488,0.008135,0.0,1
multihop-66,C2,1.0,0.21080803871154785,0.00022822000000000003,0.0,1
multihop-71,B3,1.0,1.4965581893920898,0.00978,0.0,1
multihop-67,C2,1.0,2.4641549587249756,0.00021109,0.0,1
multihop-72,B3,0.0,1.3385391235351562,0.007575,0.0,1
multihop-68,C2,1.0,2.002490758895874,0.00014455000000000002,0.0,1
multihop-73,B3,1.0,2.02711820602417,0.009745,0.0,1
multihop-74,B3,0.0,0.7956869602203369,0.008052499999999999,0.0,1
multihop-69,C2,0.0,1.687511920928955,0.00029252000000000005,0.0,1
multihop-75,B3,1.0,0.6688578128814697,0.00888,0.0,1
multihop-70,C2,1.0,0.4833800792694092,0.00012214000000000002,0.0,1
multihop-71,C2,0.0,0.5741722583770752,8.174e-05,0.0,1
multihop-76,B3,1.0,1.954591989517212,0.0098225,0.0,1
multihop-72,C2,0.0,1.668564796447754,9.749e-05,0.0,1
multihop-77,B3,1.0,0.8351359367370605,0.00899,0.0,1
multihop-78,B3,1.0,0.5997650623321533,0.007784999999999999,0.0,1
multihop-79,B3,1.0,1.3000819683074951,0.008782500000000002,0.0,1
multihop-80,B3,1.0,0.6133060455322266,0.007992500000000001,0.0,1
multihop-73,C2,0.0,3.118128776550293,0.00011083000000000001,0.0,1
multihop-74,C2,0.0,0.3275949954986572,0.00017564,0.0,1
multihop-81,B3,1.0,1.2678027153015137,0.0090675,0.0,1
multihop-75,C2,0.0,0.7821581363677979,8.186e-05,0.0,1
multihop-82,B3,0.0,1.7569279670715332,0.0092975,0.0,1
multihop-76,C2,1.0,1.8293302059173584,0.00011966,0.0,1
multihop-83,B3,1.0,2.012442111968994,0.0105425,0.0,1
multihop-77,C2,0.0,2.701307773590088,0.00015842999999999999,0.0,1
multihop-84,B3,1.0,1.4288370609283447,0.01002,0.0,1
multihop-78,C2,0.0,0.6263401508331299,8.977000000000002e-05,0.0,1
multihop-79,C2,1.0,0.407958984375,8.018000000000001e-05,0.0,1
multihop-80,C2,1.0,0.19042515754699707,0.00013306000000000003,0.0,1
multihop-81,C2,0.0,0.6669700145721436,8.272e-05,0.0,1
multihop-85,B3,1.0,1.7106432914733887,0.01,0.0,1
multihop-86,B3,1.0,1.2093582153320312,0.007375,0.0,1
multihop-82,C2,1.0,1.941162347793579,0.00026680000000000003,0.0,1
multihop-83,C2,1.0,1.6148433685302734,0.00025947000000000003,0.0,1
multihop-87,B3,1.0,2.6392018795013428,0.0090975,0.0,1
multihop-84,C2,1.0,0.6084563732147217,9.705e-05,0.0,1
multihop-88,B3,1.0,0.6025819778442383,0.008657500000000002,0.0,1
multihop-85,C2,0.0,1.5699760913848877,0.00026861,0.0,1
multihop-89,B3,1.0,1.596405029296875,0.00958,0.0,1
multihop-86,C2,1.0,0.6997411251068115,9.757e-05,0.0,1
multihop-87,C2,0.0,0.6726791858673096,8.382000000000001e-05,0.0,1
multihop-88,C2,1.0,0.3567647933959961,0.00019794,0.0,1
multihop-90,B3,1.0,2.3313751220703125,0.00947,0.0,1
multihop-89,C2,0.0,1.599963903427124,0.00028132,0.0,1
multihop-91,B3,1.0,1.5732262134552002,0.00876,0.0,1
multihop-90,C2,0.0,1.2153658866882324,0.00024683,0.0,1
multihop-91,C2,0.0,0.5686361789703369,8.249e-05,0.0,1
multihop-92,B3,1.0,1.5910687446594238,0.0099975,0.0,1
multihop-92,C2,1.0,1.2335717678070068,0.00037915000000000003,0.0,1
multihop-93,B3,1.0,0.5544331073760986,0.009212500000000002,0.0,1
multihop-93,C2,1.0,1.7093839645385742,0.00024289,0.0,1
multihop-94,B3,0.0,2.094174385070801,0.010885,0.0,1
multihop-94,C2,0.0,0.7644898891448975,0.00018965,0.0,1
multihop-95,C2,0.0,0.9260239601135254,0.00018762,0.0,1
multihop-95,B3,1.0,1.2695388793945312,0.0084775,0.0,1
multihop-96,B3,1.0,1.3072900772094727,0.0101375,0.0,1
multihop-96,C2,0.0,1.9738848209381104,0.00025717,0.0,1
multihop-97,C2,1.0,0.19239497184753418,0.00023654,0.0,1
multihop-97,B3,1.0,0.8661539554595947,0.007169999999999999,0.0,1
multihop-98,C2,0.0,2.0665929317474365,0.00012433,0.0,1
multihop-99,C2,1.0,0.5099668502807617,8.093000000000001e-05,0.0,1
multihop-98,B3,1.0,2.633635997772217,0.0077225,0.0,1
multihop-100,C2,0.0,1.529512882232666,0.00022297,0.0,1
multihop-99,B3,0.0,1.52602219581604,0.0068825,0.0,1
multihop-100,B3,1.0,1.9333961009979248,0.010097499999999999,0.0,1
multihop-101,C2,1.0,2.606482982635498,0.0003888,0.0,1
multihop-102,C2,0.0,1.8614211082458496,0.00026731,0.0,1
multihop-101,B3,1.0,2.5322203636169434,0.0091375,0.0,1
multihop-103,C2,0.0,0.8455560207366943,7.874000000000001e-05,0.0,1
multihop-104,C2,0.0,0.8934440612792969,0.00017931000000000002,0.0,1
multihop-102,B3,1.0,1.93351411819458,0.0090475,0.0,1
multihop-103,B3,1.0,0.6177010536193848,0.008507500000000001,0.0,1
multihop-105,C2,0.0,1.6473021507263184,0.00024336,0.0,1
multihop-106,C2,0.0,2.3762969970703125,0.00029544,0.0,1
multihop-107,C2,1.0,0.30149292945861816,0.00021314000000000004,0.0,1
multihop-104,B3,1.0,3.382894992828369,0.0081125,0.0,1
multihop-105,B3,1.0,1.060878038406372,0.008862499999999999,0.0,1
multihop-106,B3,0.0,0.5441460609436035,0.0091825,0.0,1
multihop-108,C2,0.0,1.888413906097412,0.00014189999999999998,0.0,1
multihop-107,B3,1.0,0.5409178733825684,0.008445,0.0,1
multihop-108,B3,0.0,0.5588541030883789,0.008834999999999999,0.0,1
multihop-109,B3,0.0,0.5784881114959717,0.008085,0.0,1
multihop-109,C2,0.0,1.5739648342132568,0.00011862,0.0,1
multihop-110,B3,0.0,0.6666560173034668,0.006835,0.0,1
multihop-111,B3,1.0,0.5672290325164795,0.00843,0.0,1
multihop-112,B3,0.0,0.5996899604797363,0.0079675,0.0,1
multihop-110,C2,0.0,2.16989803314209,0.00012438,0.0,1
multihop-111,C2,0.0,1.1174492835998535,9.942000000000001e-05,0.0,1
multihop-113,B3,1.0,1.994931936264038,0.00744,0.0,1
multihop-114,B3,0.0,0.8836338520050049,0.007005000000000001,0.0,1
multihop-115,B3,1.0,0.540910005569458,0.007200000000000001,0.0,1
multihop-112,C2,0.0,1.9858078956604004,0.00025074,0.0,1
multihop-116,B3,1.0,0.525954008102417,0.0064225,0.0,1
multihop-113,C2,0.0,1.1886482238769531,9.877e-05,0.0,1
multihop-117,B3,1.0,1.933696985244751,0.009467499999999998,0.0,1
multihop-114,C2,0.0,1.2711119651794434,0.00012024,0.0,1
multihop-115,C2,1.0,0.289337158203125,7.794e-05,0.0,1
multihop-118,B3,1.0,0.6239092350006104,0.009144999999999999,0.0,1
multihop-116,C2,1.0,0.17683768272399902,0.00010706,0.0,1
multihop-119,B3,1.0,1.2734429836273193,0.010700000000000001,0.0,1
multihop-117,C2,0.0,1.6260430812835693,0.00034371000000000005,0.0,1
multihop-118,C2,1.0,0.23956584930419922,0.00024642,0.0,1
multihop-120,B3,1.0,1.573401927947998,0.00894,0.0,1
multihop-121,B3,1.0,0.550339937210083,0.007700000000000001,0.0,1
multihop-122,B3,0.0,0.6132879257202148,0.0069075000000000004,0.0,1
multihop-119,C2,1.0,2.5088980197906494,0.00038383000000000004,0.0,1
multihop-123,B3,1.0,0.5983290672302246,0.0064624999999999995,0.0,1
multihop-124,B3,1.0,1.5120301246643066,0.0082725,0.0,1
multihop-120,C2,1.0,1.9407532215118408,0.00015288,0.0,1
multihop-121,C2,1.0,0.23581218719482422,8.805e-05,0.0,1
multihop-125,B3,0.0,0.6755530834197998,0.009062500000000001,0.0,1
multihop-126,B3,1.0,0.5696041584014893,0.0072775,0.0,1
multihop-122,C2,0.0,1.569704294204712,9.965000000000001e-05,0.0,1
multihop-127,B3,1.0,1.0937106609344482,0.007634999999999999,0.0,1
multihop-128,B3,0.0,0.6322219371795654,0.009692500000000001,0.0,1
multihop-123,C2,0.0,1.4915411472320557,0.00016668,0.0,1
multihop-129,B3,1.0,0.6122031211853027,0.008712500000000001,0.0,1
multihop-130,B3,0.0,1.0196630954742432,0.0099775,0.0,1
multihop-131,B3,1.0,0.5864009857177734,0.009752499999999999,0.0,1
multihop-132,B3,1.0,1.25297212600708,0.009637499999999998,0.0,1
multihop-124,C2,0.0,4.417887926101685,0.00015566,0.0,1
multihop-133,B3,1.0,1.5260040760040283,0.0071125,0.0,1
multihop-134,B3,1.0,0.6073720455169678,0.008462500000000001,0.0,1
multihop-135,B3,1.0,0.6790001392364502,0.009349999999999999,0.0,1
multihop-136,B3,1.0,0.6241660118103027,0.0098425,0.0,1
multihop-125,C2,0.0,2.4351696968078613,0.00032538,0.0,1
multihop-137,B3,0.0,0.5788750648498535,0.006212500000000001,0.0,1
multihop-138,B3,0.0,0.9943101406097412,0.008785,0.0,1
multihop-126,C2,0.0,2.1300296783447266,0.00011493,0.0,1
multihop-139,B3,0.0,1.524967908859253,0.0079475,0.0,1
multihop-140,B3,1.0,1.582587718963623,0.010467500000000001,0.0,1
multihop-127,C2,0.0,2.2654531002044678,0.00019631,0.0,1
multihop-141,B3,1.0,1.2997949123382568,0.006979999999999999,0.0,1
multihop-142,B3,1.0,0.53342604637146,0.0076125,0.0,1
multihop-128,C2,0.0,1.7542190551757812,0.00032996999999999996,0.0,1
multihop-143,B3,0.0,0.5042428970336914,0.00607,0.0,1
multihop-129,C2,0.0,0.623908281326294,0.00032383000000000005,0.0,1
multihop-144,B3,1.0,1.781947135925293,0.009372499999999999,0.0,1
multihop-145,B3,0.0,1.5739121437072754,0.010687499999999999,0.0,1
multihop-130,C2,0.0,3.4985368251800537,0.00026196,0.0,1
multihop-131,C2,0.0,0.4492189884185791,0.00026773,0.0,1
multihop-132,C2,1.0,0.7673711776733398,9.795999999999999e-05,0.0,1
multihop-146,B3,1.0,1.7578208446502686,0.008982500000000001,0.0,1
multihop-147,B3,1.0,0.5403552055358887,0.0089075,0.0,1
multihop-133,C2,1.0,1.1136131286621094,0.00015965,0.0,1
multihop-134,C2,1.0,0.2655956745147705,0.00022296,0.0,1
multihop-135,C2,1.0,2.193150758743286,0.00031116,0.0,1
multihop-148,B3,1.0,3.506781816482544,0.0103775,0.0,1
multihop-136,C2,1.0,1.8030002117156982,0.00019332,0.0,1
multihop-149,B3,1.0,1.528853178024292,0.008225,0.0,1
multihop-137,C2,0.0,0.6122241020202637,9.497000000000001e-05,0.0,1
multihop-150,B3,0.0,0.5239670276641846,0.0064525,0.0,1
multihop-138,C2,0.0,0.5737848281860352,9.139e-05,0.0,1
multihop-139,C2,0.0,0.9341239929199219,0.00012319000000000002,0.0,1
multihop-151,B3,1.0,1.6539537906646729,0.0104425,0.0,1
multihop-152,B3,1.0,0.633389949798584,0.0080075,0.0,1
multihop-140,C2,1.0,2.2434160709381104,0.00026026,0.0,1
multihop-141,C2,0.0,0.516880989074707,8.821e-05,0.0,1
multihop-153,B3,1.0,2.2815589904785156,0.01051,0.0,1
multihop-154,B3,1.0,0.6741502285003662,0.00637,0.0,1
multihop-142,C2,0.0,1.3116819858551025,0.00011319,0.0,1
multihop-155,B3,0.0,0.7064247131347656,0.0073225,0.0,1
multihop-143,C2,0.0,1.5232179164886475,0.00013053,0.0,1
multihop-156,B3,1.0,1.9085609912872314,0.0088575,0.0,1
multihop-144,C2,1.0,1.1115787029266357,0.00010263,0.0,1
multihop-145,C2,0.0,1.0077650547027588,0.00029428,0.0,1
multihop-157,B3,1.0,1.274111032485962,0.00866,0.0,1
multihop-146,C2,1.0,0.5089590549468994,0.0002601,0.0,1
multihop-158,B3,0.0,0.6573829650878906,0.007300000000000001,0.0,1
multihop-159,B3,0.0,0.5802109241485596,0.008395,0.0,1
multihop-160,B3,0.0,0.5170938968658447,0.007595,0.0,1
multihop-161,B3,1.0,1.1945850849151611,0.009892499999999999,0.0,1
multihop-147,C2,1.0,3.1363232135772705,0.00040981,0.0,1
multihop-148,C2,1.0,0.5658576488494873,0.00025386,0.0,1
multihop-162,B3,1.0,1.8046300411224365,0.01062,0.0,1
multihop-149,C2,1.0,1.2514939308166504,0.00011590999999999999,0.0,1
multihop-163,B3,0.0,0.6653499603271484,0.0072225,0.0,1
multihop-150,C2,0.0,1.3519039154052734,0.00012595,0.0,1
multihop-164,B3,1.0,1.5571980476379395,0.00704,0.0,1
multihop-165,B3,1.0,0.5403509140014648,0.008005,0.0,1
multihop-151,C2,0.0,2.298102855682373,0.00039648,0.0,1
multihop-166,B3,1.0,1.4355876445770264,0.009695,0.0,1
multihop-167,B3,1.0,0.7725179195404053,0.009162499999999999,0.0,1
multihop-152,C2,0.0,1.339730978012085,0.00011244,0.0,1
multihop-168,B3,1.0,1.2478737831115723,0.0091275,0.0,1
multihop-153,C2,1.0,0.832319974899292,0.00020744,0.0,1
multihop-154,C2,0.0,0.9185290336608887,0.00011562999999999999,0.0,1
multihop-155,C2,0.0,0.8679161071777344,0.00015636,0.0,1
multihop-169,B3,1.0,2.6680262088775635,0.008642500000000001,0.0,1
multihop-156,C2,1.0,1.6113460063934326,0.00014091,0.0,1
multihop-170,B3,1.0,2.3828771114349365,0.009855,0.0,1
multihop-157,C2,0.0,1.5441029071807861,0.00011168000000000001,0.0,1
multihop-158,C2,0.0,1.554826021194458,0.00019863999999999998,0.0,1
multihop-171,B3,1.0,2.0835659503936768,0.0095075,0.0,1
multihop-159,C2,0.0,1.244941234588623,0.00011220999999999998,0.0,1
multihop-160,C2,0.0,1.3830459117889404,0.00014237,0.0,1
multihop-172,B3,1.0,3.4003939628601074,0.010412500000000002,0.0,1
multihop-161,C2,0.0,2.867280960083008,0.00022445,0.0,1
multihop-173,B3,1.0,2.1753382682800293,0.009527500000000001,0.0,1
multihop-174,B3,1.0,1.1085231304168701,0.0067975,0.0,1
multihop-162,C2,1.0,1.8974437713623047,0.00024781,0.0,1
multihop-175,B3,0.0,1.4712977409362793,0.0089675,0.0,1
multihop-163,C2,0.0,1.7295200824737549,0.00012513999999999998,0.0,1
multihop-176,B3,1.0,2.359118938446045,0.0087475,0.0,1
multihop-164,C2,0.0,2.427827835083008,0.00017423999999999999,0.0,1
multihop-177,B3,0.0,0.6271219253540039,0.006659999999999999,0.0,1
multihop-178,B3,1.0,0.6847970485687256,0.0079325,0.0,1
multihop-165,C2,1.0,1.1751389503479004,0.00016865,0.0,1
multihop-179,B3,1.0,1.9789249897003174,0.0101475,0.0,1
multihop-166,C2,0.0,3.043126106262207,0.00022454000000000002,0.0,1
multihop-167,C2,0.0,0.4899306297302246,8.619000000000001e-05,0.0,1
multihop-180,B3,1.0,2.0487029552459717,0.007315,0.0,1
multihop-168,C2,1.0,1.7185649871826172,0.00022245,0.0,1
multihop-169,C2,0.0,0.5294532775878906,8.405e-05,0.0,1
multihop-181,B3,1.0,2.1293749809265137,0.009005,0.0,1
multihop-170,C2,1.0,1.4095048904418945,0.00010886999999999999,0.0,1
multihop-182,B3,0.0,1.8402600288391113,0.008455,0.0,1
multihop-171,C2,1.0,0.8809189796447754,9.785e-05,0.0,1
multihop-183,B3,1.0,0.7282211780548096,0.008932500000000001,0.0,1
multihop-172,C2,0.0,1.0763556957244873,0.00011741,0.0,1
multihop-173,C2,0.0,1.3381330966949463,0.00022827,0.0,1
multihop-184,B3,1.0,3.3238449096679688,0.010387500000000001,0.0,1
multihop-174,C2,0.0,1.3041980266571045,0.00011879,0.0,1
multihop-175,C2,0.0,1.4651081562042236,0.00021788000000000002,0.0,1
multihop-185,B3,1.0,1.850618839263916,0.009300000000000001,0.0,1
multihop-176,C2,0.0,0.4729018211364746,7.833e-05,0.0,1
multihop-186,B3,1.0,0.7176790237426758,0.0093925,0.0,1
multihop-177,C2,0.0,0.5503518581390381,8.561e-05,0.0,1
multihop-178,C2,1.0,0.2608211040496826,0.00012318,0.0,1
multihop-187,B3,1.0,0.48554205894470215,0.008834999999999999,0.0,1
multihop-179,C2,0.0,0.5084028244018555,0.00010277000000000001,0.0,1
multihop-180,C2,1.0,0.5218660831451416,8.954e-05,0.0,1
multihop-181,C2,1.0,0.8509790897369385,0.00012875,0.0,1
multihop-188,B3,1.0,2.084963798522949,0.009882499999999999,0.0,1
multihop-189,B3,1.0,1.1714098453521729,0.0061600000000000005,0.0,1
multihop-182,C2,0.0,1.865023136138916,0.00026368,0.0,1
multihop-190,B3,1.0,1.451310157775879,0.0095675,0.0,1
multihop-183,C2,0.0,1.3178162574768066,0.00011463,0.0,1
multihop-191,B3,1.0,0.5727927684783936,0.007635,0.0,1
multihop-184,C2,1.0,0.7657380104064941,9.133000000000001e-05,0.0,1
multihop-185,C2,0.0,0.5163240432739258,8.486e-05,0.0,1
multihop-192,B3,1.0,1.9791209697723389,0.0101225,0.0,1
multihop-186,C2,0.0,1.6444728374481201,0.00029349000000000004,0.0,1
multihop-193,B3,0.0,1.4440548419952393,0.00792,0.0,1
multihop-187,C2,0.0,1.5230419635772705,0.00011694,0.0,1
multihop-194,B3,1.0,1.9320619106292725,0.01071,0.0,1
multihop-195,B3,1.0,0.49302029609680176,0.00791,0.0,1
multihop-188,C2,1.0,2.5195698738098145,0.00023135,0.0,1
multihop-189,C2,0.0,1.256223201751709,0.00025208,0.0,1
multihop-196,B3,1.0,2.2869858741760254,0.0089325,0.0,1
multihop-197,B3,0.0,0.5245199203491211,0.005550000000000001,0.0,1
multihop-198,B3,1.0,0.7133810520172119,0.0074275,0.0,1
multihop-190,C2,0.0,2.419226884841919,0.00035958999999999996,0.0,1
multihop-199,B3,1.0,2.289339065551758,0.00724,0.0,1
multihop-191,C2,0.0,2.182349920272827,0.00012162999999999999,0.0,1
multihop-192,C2,1.0,0.5573470592498779,9.341e-05,0.0,1
multihop-200,B3,1.0,1.3722150325775146,0.009295,0.0,1
multihop-193,C2,0.0,1.4447638988494873,0.00014358,0.0,1
multihop-201,B3,1.0,2.1076321601867676,0.009735,0.0,1
multihop-194,C2,0.0,2.3652877807617188,0.00026531,0.0,1
multihop-202,B3,1.0,1.7974190711975098,0.0093075,0.0,1
multihop-195,C2,1.0,0.2508268356323242,0.00020014000000000002,0.0,1
multihop-203,B3,1.0,0.6747710704803467,0.00745,0.0,1
multihop-196,C2,0.0,1.0504448413848877,0.00014733999999999998,0.0,1
multihop-204,B3,0.0,1.592365026473999,0.010275,0.0,1
multihop-205,B3,0.0,0.5520710945129395,0.00776,0.0,1
multihop-197,C2,0.0,1.9771718978881836,0.00019919,0.0,1
multihop-206,B3,1.0,1.1458680629730225,0.00843,0.0,1
multihop-198,C2,0.0,1.3570098876953125,0.00011498,0.0,1
multihop-199,C2,1.0,1.049468994140625,8.740000000000001e-05,0.0,1
multihop-207,B3,1.0,1.5722131729125977,0.00863,0.0,1
multihop-208,B3,0.0,0.5790669918060303,0.008965,0.0,1
multihop-200,C2,1.0,2.1625001430511475,0.00019489,0.0,1
multihop-209,B3,1.0,1.7525660991668701,0.00963,0.0,1
multihop-210,B3,1.0,0.6719350814819336,0.008925,0.0,1
multihop-201,C2,0.0,1.604546070098877,0.00031222,0.0,1
multihop-202,C2,0.0,0.461467981338501,0.00010861,0.0,1
multihop-203,C2,1.0,0.2959117889404297,0.00012994000000000002,0.0,1
multihop-211,B3,1.0,2.04590106010437,0.008135,0.0,1
multihop-212,B3,1.0,1.5693089962005615,0.008087500000000001,0.0,1
multihop-213,B3,0.0,0.6375548839569092,0.0090925,0.0,1
multihop-204,C2,0.0,3.001664876937866,0.00029003000000000004,0.0,1
multihop-214,B3,0.0,0.6575140953063965,0.0092375,0.0,1
multihop-215,B3,1.0,0.5038230419158936,0.0066549999999999995,0.0,1
multihop-205,C2,0.0,1.5245270729064941,0.00022966,0.0,1
multihop-216,B3,1.0,2.056847095489502,0.0101075,0.0,1
multihop-206,C2,1.0,2.6533899307250977,0.00031428,0.0,1
multihop-207,C2,1.0,0.869678258895874,9.793e-05,0.0,1
multihop-217,B3,1.0,3.027902126312256,0.01055,0.0,1
multihop-218,B3,0.0,1.8221399784088135,0.0099975,0.0,1
multihop-208,C2,0.0,3.6698193550109863,0.00015744999999999998,0.0,1
multihop-219,B3,1.0,2.022181987762451,0.011130000000000001,0.0,1
multihop-209,C2,1.0,1.2402911186218262,0.00015146000000000002,0.0,1
multihop-210,C2,1.0,0.33150315284729004,9.810000000000001e-05,0.0,1
multihop-211,C2,0.0,1.285916805267334,8.913000000000001e-05,0.0,1
multihop-212,C2,0.0,0.6156880855560303,8.902000000000001e-05,0.0,1
multihop-220,B3,1.0,2.558579206466675,0.01082,0.0,1
multihop-221,B3,1.0,1.57265305519104,0.0065049999999999995,0.0,1
multihop-213,C2,0.0,2.2870709896087646,0.00024306000000000002,0.0,1
multihop-222,B3,1.0,1.0477039813995361,0.008155,0.0,1
